325993,1.84
326507,2.48
325643,3.7
325645,0.96
325639,0.88
325663,1.55
325677,1.7
325685,0.78
325689,8.98
325687,0.97
325675,0.76
326149,3.09
326147,0.64
325657,1.05
325673,1.02
326131,0.65
325661,0.56
325659,3.15
325665,2.02
326139,0.21
326133,2.54
326135,0
325667,0.64
326767,0.86
326137,2.19
326765,0.58
326761,0.57
325173,0.43
325235,0.35
326755,0.51
325171,0.49
325165,0.39
325163,0.36
325143,0.31
325635,1.53
325593,7.33
325589,1.86
324473,1.66
324453,1.31
324461,1.61
324723,3.54
324429,0.81
324711,0.37
324419,1.13
324417,0.53
324405,0.4
324397,0.2
325145,0.35
324391,0.51
324699,1.08
325153,0.27
325157,0.03
325227,0.12
325231,0.13
325225,1.08
325229,1.33
325159,0.11
325223,0.07
325155,0.06
324583,0.73
324445,0.62
324441,1.08
324435,0.61
324423,0.59
324413,0.45
324385,0.4
324565,0.31
325653,0.39
325641,0.3
325649,0.32
326117,0.63
325609,0.35
325625,0.38
326111,0.04
326115,0
325605,0.21
325585,0.77
326535,0.84
325889,0.54
325887,1.9
325877,1.78
325871,0.85
325865,2.14
325863,0.68
326803,0.72
326799,0.7
326797,0.43
326787,0.35
324431,1.13
324409,3.41
324401,0.72
324367,0.54
324357,0.51
328315,0.57
325711,0.17
325725,0.23
324361,0.09
324335,0.05
324339,0.11
324767,0.05
324465,0.11
324771,0.02
324437,0.17
324573,0.1
324769,0.3
324375,0.14
324415,0.1
324425,0.18
324447,0.18
325599,0.04
325655,0.04
325995,0.06
325627,0
326001,0.15
326009,0.04
326017,0.04
325729,0.1
325731,0.06
326453,0
326011,0.15
324581,0.13
324469,0.1
325991,0.12
326459,0
325749,0.05
325719,0.06
326455,0
325721,0.01
326461,0.46
326451,0.23
326449,0.01
325751,0.12
325727,0.13
326463,0
326465,0.13
325747,0.05
325699,0.03
325743,0.02
326773,0.08
326769,0.12
326757,0.33
325169,0.2
325141,0.07
325137,0.1
325161,0.06
326759,0.05
325623,0.06
325603,0.25
324481,0.08
326447,0
324459,0.11
326445,0.18
326441,0
324463,0.15
324427,0.14
324383,0.2
325147,0.74
324433,0.19
324381,0.14
324333,0.06
324569,0.13
324309,0.07
324365,0.13
324377,0.1
324457,0.23
324455,0.14
326015,0.05
326467,0.01
326477,0.01
326471,0
325779,0.08
326473,0
326475,0.01
325791,0.04
326031,0.05
326483,0.01
326027,0.04
326485,0.01
325825,0.03
326489,0
326487,0.71
325807,0.04
326037,0.05
326035,0.06
326045,0.01
326041,0.08
326039,0.15
326049,0.06
326497,0
325895,0.08
325897,0.13
326499,0.03
326805,0.13
326053,0.18
326801,0.23
326781,0.27
326783,0.07
326785,0.15
326779,0.15
326469,0.06
325763,0.33
326495,0.02
326491,0.33
326479,1.2
325823,0.07
325829,0.12
326493,0.1
325869,0.06
326481,0.09
325837,0.05
325833,0.12
325941,0.17
326501,0
326503,0.02
325949,0.09
325937,0.05
325945,0.09
325947,0.05
324323,0.34
324337,0.39
324681,0.01
324355,0.22
324341,0.04
324317,0.1
324439,0.26
324449,0.08
324451,0.02
324443,0.16
324719,0.72
324715,0.05
324717,4.31
324721,0
324387,0.16
324689,0.07
324691,0
324313,0.09
325999,0.03
326121,0.01
326119,0.85
326123,0.02
326125,3.05
326003,0.19
325997,0.06
326103,0
326105,0
326021,0.25
325693,0.02
326019,0.12
326151,0.02
326157,0.05
326153,0.02
326155,0
325705,0.36
326007,0.28
325619,0.84
326113,0.6
325613,0.13
325611,0.13
326551,1.48
326013,0.1
325737,0.06
325735,0.18
326225,0.17
326227,0.02
326223,0.11
326537,0.15
325681,0.13
325683,0.14
325691,0.02
325707,0.14
325713,0.06
325709,0.04
326175,0.03
326177,0.37
326189,0.02
326211,0
325739,0.09
325669,0.03
325647,0.01
325679,0.13
326145,0
326165,0.01
325745,0.04
325741,0.1
325695,1.94
325715,0.11
326173,1.09
326169,0.4
326171,0.55
325723,0
326457,0
325671,0.14
326143,0.04
326141,0.02
325703,0.13
325733,0.15
326231,0.01
326229,0
325701,0.34
326179,0.26
326185,0.2
326187,0.05
325717,0.17
325167,0.19
325233,1.18
325583,0.16
326505,0.24
326517,0.15
324479,0.2
325651,0.04
325637,0.53
325633,0.34
325629,0.3
326101,0.33
326109,0.66
326107,0.34
326099,0.1
325607,0.16
324475,0.15
324725,0.12
324727,0
325621,0.25
325615,0.4
325617,0.09
325587,0.01
325595,0.02
326097,0.06
326085,0.02
326087,0
325631,0
326439,0
325597,0.03
326095,0
326089,0
326091,0
326093,0
326443,0
325601,0
324421,0.2
324713,0.04
324399,0.09
324407,1.13
324411,0.17
324687,0.33
324701,3.06
324703,0.6
324359,0.46
324369,0.07
324343,0.28
324683,0.01
324403,1.21
324393,1.52
324379,0.81
324371,0.45
324373,0.13
324363,0.41
324351,0.35
324327,0.11
324353,0.23
324319,0.07
324679,0.31
324677,0.06
324395,0.13
324685,0.02
325591,0.76
324471,0.36
325753,0.13
326509,0.21
326023,0.33
325765,0.65
325771,0.12
326261,0.54
326263,0.39
325777,0.32
325775,0.32
326275,0
326277,0.16
325773,0.22
325769,0.1
326267,3.68
326269,0
325789,0.31
325797,0.31
325801,0.16
326301,0.34
326303,1.17
326299,1.07
325787,0.06
325799,0.15
326297,0.27
325781,0.04
325795,0.1
325813,0.05
326025,0.03
326029,0.03
326033,0.23
325827,0.24
325815,0.04
325817,0.15
325805,0.05
325843,1.35
326513,0.08
326059,0.12
325893,0.16
326051,0.15
326511,0.26
326367,0.03
326055,0.05
325867,0.62
325875,0.23
326807,0.23
327043,0.04
326795,0.61
327041,0.27
326791,0.34
326793,0.35
326789,0.29
325803,0.11
325811,0.1
326307,0.07
325759,0.12
325873,0.21
325859,0.1
325861,0
325885,0.01
325819,0.06
325785,0.15
325761,0.05
326265,0.12
325841,0.11
325831,0.08
326325,0
326327,0
325849,0.08
326057,0.36
325855,0.3
325835,0.21
325853,0.2
326361,0.62
326357,0.35
326355,0.01
326359,0
325845,0.14
326329,0.18
326331,0.14
326333,0.63
325899,0.42
326515,0.31
326533,0.4
326549,0.34
326063,0.33
325901,0.15
325903,0.21
325909,0.24
325907,1.16
325905,0.24
325911,0.32
325919,0.01
325923,0.89
325921,0.38
325929,0.17
325913,2.28
326403,2.15
325935,0.06
326407,0.03
325915,0.07
326061,0.04
325933,0.06
325939,0.08
325943,0.09
326067,0.1
326069,0.1
325925,0.01
325931,0.04
326547,0.01
338021,0.31
336745,0.28
336375,0.03
336387,0.2
336967,0.33
336373,0.09
336397,0.13
337313,0.22
336739,0.37
337727,0.33
336853,0.3
336877,0.23
337243,0.3
336953,0.06
336399,0.08
336377,0.02
336417,0.02
336419,0.07
337301,0.09
337291,0.15
336411,0.06
336395,0.1
336391,0.08
336385,0.15
336433,0.19
337315,0.02
337685,0.06
337671,0.17
337641,0.21
336989,0.03
336949,0.07
336937,0.07
336941,0.09
336379,0.03
337287,0.05
338113,0.36
336403,0.02
336425,0.1
337337,0
336987,0.04
337659,0.1
337701,0.18
337653,0.33
337655,0.13
336979,0.02
336981,0.24
336909,0.02
336819,0.51
336793,0.29
336769,0.11
336771,0.12
337223,0.11
337235,0.36
337225,0.07
336737,0.34
336743,0.16
336807,0.31
336747,0.12
337231,0.34
336865,0.03
336837,0.11
336901,0.26
336757,0.18
336821,0.08
336733,0.37
336735,0.06
336751,0.1
336755,0.07
336753,0.1
336801,0.11
337255,0.03
337257,0.03
336795,0.1
336787,0.12
336805,0.14
336367,0.05
336369,0.08
336371,0.07
336893,0.14
336899,0.09
336859,0.29
336871,0.11
336895,0.15
336943,0.09
336917,0.09
336925,0.08
336913,0.05
336931,0.08
336933,0.1
336959,0.09
337623,0.14
337645,0.07
338119,0
337729,0.6
337741,0.32
338115,0.28
337665,0.32
338019,0.26
336365,0.06
336851,0.22
336951,0.21
336437,0.04
336971,0.03
337649,0.19
326409,0
325927,0.06
325917,0.3
326539,0.08
326065,0.11
324467,0.1
325989,0.05
326005,0.15
328301,4.2
326531,2.67
326083,0.04
326081,0
326077,0
326079,0
326545,0.02
324705,0.84
324707,1.53
324709,0.02
324693,0.65
324697,3.28
324695,1.28
326271,1.06
326289,1.22
326273,1.01
326287,0.9
326285,1.42
324729,0.47
326127,0.03
326129,0.01
326161,0.88
326167,0.78
326183,0.08
326193,0
326197,0
326279,2.17
326255,0.41
326253,0.33
326251,0.73
326249,0.17
326247,0.05
326245,0.35
326243,3.1
326363,0.06
326353,198.54
326351,0.24
326349,0.23
326347,0.22
326345,0.11
326343,0.16
326341,0.01
326339,0
326399,1.59
326397,0.84
326395,0.13
326393,1.02
326391,1.03
326389,717.07
326387,0
326385,0.11
326383,1
326519,0.03
326437,28718.11
326435,0
326433,0
326431,0.17
326429,0.07
326427,0.01
326425,0.22
326423,0.19
326543,1.09
326541,0.27
326529,0.32
326527,0.2
326525,0.35
326523,1.9
326521,0.37
326421,0
326419,1.05
326417,0.19
326415,0.09
326413,0.1
326411,0.12
326405,1.06
326401,0.86
326381,0.15
326379,0.59
326377,0.86
326375,0.03
326373,0.76
326371,0.23
326369,1.29
326365,1.12
326337,0.1
326335,0.02
326323,0.04
326321,0.22
326319,0.09
326317,0.08
326315,0.03
326309,0.08
326241,0
326239,7.92
326237,0.17
326235,3.1
326233,0.1
326221,0.15
326219,3.53
326217,0.1
326215,0
326213,0.02
326209,4.08
326207,0.02
326205,0
326203,0.44
326201,0
326199,4.46
326195,1.07
326191,2.12
326181,0.03
326163,0
338057,0.04
337715,9.81
338053,52.15
337713,4.57
337703,1.86
337669,1.47
337625,2.1
337627,1.82
337619,1.84
336983,1.54
337587,2.73
336963,2.57
336955,2.29
336911,1.93
336907,1.04
336885,1.05
336863,1
336829,0.42
336809,0.46
337229,0.32
338043,158.37
338045,169.46
338127,41.46
338051,0
338125,0
338049,182.36
338123,207.38
337689,0.22
338165,1.35
338167,6.43
337687,0.41
337673,0.42
337643,0.33
337613,0.37
337607,0.52
337601,0.31
336991,0.29
336947,0.29
336927,0.17
337299,0.86
337297,0.66
337293,0.54
336443,0.46
337283,0.45
336431,0.41
336423,0.29
336393,0.29
336523,0
336527,0
336539,158.43
336517,21.09
336525,0
337347,0
336529,0
336531,0
336535,0
336537,26.16
336405,0.61
338753,0.14
336401,0.16
336383,0.15
336495,0
336493,0.68
336491,0.31
336497,0.03
336421,0.11
336415,0.13
336409,0.11
336407,0.21
336827,0.68
336815,0.67
336789,0.68
336773,0.68
337227,0.61
336741,0.62
338153,0.37
338155,0
337757,0.61
337739,0.39
337735,0.63
336381,0.04
336499,0.01
336501,0.01
336435,0.18
336533,0.33
336541,0
336441,0.15
337343,0.26
337345,0.07
337355,1.24
336445,0.04
337285,0.1
336413,0.01
337605,0.08
336945,0.28
336939,0.33
336929,0.15
337603,0.22
337599,0.08
337359,0.14
337597,0.3
337595,0.03
336429,0.08
337593,0.4
336993,0.14
336427,0.07
336519,0
336521,0.02
337289,0.04
337615,0.1
337711,0.33
338047,2.2
338747,0.16
337661,0.21
337667,0.74
337621,0.12
337585,0.3
336897,0.09
337249,0.07
336775,0.46
336767,0.36
336765,0.53
336905,4.62
336903,1.63
336887,4.57
336869,1.06
336849,0.97
336843,0.39
336841,0.66
336823,0.43
336803,0.49
337233,0.37
336763,0.24
336761,0.42
336749,0.39
336759,0.16
336791,0.23
336783,0.32
336781,0.09
336777,0.14
336779,0.01
336785,0.23
336845,0.38
336857,0.31
336855,0.25
336835,0.16
336825,0.12
336831,0.11
336839,0.19
336861,0.18
336891,0.31
336915,0.29
336923,0.18
336957,0.14
336965,0.1
337611,0
336985,0.1
338117,0
336961,0.13
337251,0.07
337253,0.24
337629,0.12
337637,0.07
337651,0.02
338033,0.01
338031,0.01
337737,0.1
337639,0.33
338037,0.16
337723,0.59
338025,0.55
338059,0.16
338175,0.56
337695,0.64
338017,0.22
338003,0.61
338011,0.36
338027,0.64
338061,0.1
336847,1.77
337247,0.14
337323,0.4
337375,0
337377,0
337725,0.39
338103,0
338147,0
338093,28.54
338149,309.36
338105,112.06
338145,320.45
338143,0
336875,0.36
336879,0.36
336889,0.38
336505,1020.39
336503,66.9
337591,0.06
338023,0.04
337341,0
338163,0
337365,239.25
337335,0
337371,0
336873,0.11
336919,0.19
336449,0.05
337311,0.19
337317,0.12
337331,0
337373,0
337329,203.15
337333,0
337369,0
337325,0
337353,212.98
337327,287.34
337349,0
336509,0
336507,24.98
336513,0
336515,0
337321,0.23
337339,1.63
336867,0.32
336969,0.22
337589,0.44
338009,0.04
337279,0.06
336447,0.93
337357,0
337363,0.2
337367,1.07
24719758,0.13
24719762,0.1
24719766,0.02
24719770,0.05
24719774,2.67
337631,0.25
337647,0.36
338069,0
338129,0
338067,0
338087,22.39
338133,0
338141,0
338071,31.6
338079,0
338095,0
338135,0
338161,0
338089,12.92
338099,0
338131,0
338091,46.35
338073,0.35
338075,1.23
338077,0.07
338035,0.07
338039,1.26
338041,0.02
943090004,3.06
943090003,0.29
1659666,0.32
1659670,0.06
1664147,0.32
1663905,0.32
1662059,0.02
1660732,2
1661482,2.16
1659662,2.6
1661480,1.09
1660730,5
1661484,2.75
1660726,2.34
1659758,6.89
1659658,8.28
1659668,1.21
1659760,2.45
1659664,2.33
1659660,2.74
1659742,2.35
1659762,5.82
1659764,4.01
1659766,3.91
1662115,0
1662061,0.31
1662065,0.44
1663901,0.31
1663909,0.44
206431,0.16
206377,0.02
204023,3.73
203591,0.04
203611,0.94
207299,0
207301,0.01
207303,0
205687,1.98
205713,0.44
205669,0.72
206279,0.01
206175,0
206451,0.07
205723,0.11
205633,0.03
33771789,0
209935,0.1
203071,1.25
206399,0.07
206401,0.49
33771769,1.31
33771779,0.3
1663903,0.17
1663907,1.26
1662063,0.31
207183,8.38
210083,6.3
207175,7
209925,4.63
206043,11.94
206131,4.33
206159,13.48
206309,2.62
207107,1.97
206307,13.73
206039,11.29
207191,10.92
205965,7.92
206023,11.51
206041,12.34
206277,3.01
206375,11.68
206393,3.19
206397,1.06
206353,1.52
206367,5.84
206369,9.25
207187,2.87
206083,2.12
207193,2.83
206107,1.31
206105,3.06
207305,3.81
202863,0.4
202875,4.72
206355,0.09
206253,7.28
206281,14.49
209965,6.6
206329,4.4
206287,8.96
206331,6.29
206303,8.87
209967,4.48
206311,17.53
206323,8.43
206327,14.37
206045,4.35
206065,0
206093,7.17
206265,5.75
206237,3.13
206285,5.45
209945,6.5
206135,9.57
206137,4.23
206227,5.58
206211,6.15
209955,3.08
203663,0
203669,0
203683,0
203685,0
203599,2.52
203609,9.65
203633,12.17
204083,10.16
204089,0
165914562,0
203699,9.19
204085,13.65
203709,3.04
203711,8.92
33771775,5.7
33771777,7.37
203713,17.36
204087,13.54
204101,1.18
203719,1.91
203725,2.8
203729,1.89
207023,2.36
206013,1.35
207189,0.11
207195,0.54
205931,0
206301,3.4
207209,1.59
206257,1.9
207207,1.55
206297,2.28
207213,1.76
206371,2.2
206215,0.45
207205,0.41
206189,0.32
207201,0.31
206127,0.2
207199,0.17
206109,0.08
207197,0.07
206067,0
205661,2.93
207169,3.16
207013,1.04
205663,2.6
205673,2.74
206363,0.47
205897,0.31
207417,3.65
207413,0
207525,0.09
202861,0.32
206365,3.79
206351,7.4
206361,2
206341,1.53
206337,1
206385,12.51
207111,2.89
204091,0
204141,0
205509,3.63
202883,3.9
203069,3.44
203715,3.27
207411,7.28
206195,1.54
206239,3.98
206251,3.25
206273,0.99
207103,1.68
942110020,4.61
942110017,6.21
942110018,4.18
206299,4.43
206335,6.61
206199,3.42
207155,2.63
207529,0
207165,0.27
207167,0
207527,2.48
206263,2.06
209929,2.05
209939,7.67
209943,6.24
209949,5.25
209953,5.96
209959,4.79
209963,4.79
209971,15.24
209975,1.41
209979,4.86
207425,3.78
207427,1.91
207523,6.2
207173,6.11
207163,3.12
207171,0.99
207157,5.6
207159,5.5
207161,2.84
207177,2.58
207415,8.12
206139,1.48
206111,0.99
206259,0.32
206147,0.37
206433,0.52
206291,6.66
206271,39.54
207419,3.51
207429,3.25
206213,5.97
207153,0.14
33771773,2.13
33771791,1.61
207185,0.96
207181,0.11
207179,2.12
207203,1.93
207211,1.7
33771767,0.86
207421,16.8
207423,0.06
207431,6.13
207497,6.91
207495,0.03
207433,0.05
209983,0.09
210087,11.5
209985,21.56
942110021,2.14
942110034,4.12
337705,0.14
338015,0.41
337745,1
337747,4.12
337721,0.72
338065,0.56
338063,0.79
337717,0.82
337719,0.83
337707,0.79
338007,0.67
338029,0.39
338081,0.31
338013,0.36
337663,0.34
338157,165.14
338107,113.31
338171,627.36
338109,38.63
338159,161.52
337759,0.57
338177,0
338083,0.73
338085,0.11
338097,0.4
625394,0
625308,304.17
625310,0
625368,72.83
625306,0
625316,213.84
625360,0
625364,0
625390,209.6
625312,0
625362,0
625392,340.49
625320,0
625358,0
625314,92.23
625304,0
625318,35.92
7866540,0.01
7866542,0.02
7865874,0
7866546,0.01
7866544,0.1
7865968,0.04
7865652,0.09
7865742,0.06
7865790,0.02
7865876,0.31
7866530,0.07
7865858,0.34
7866534,0.78
7865954,1.33
7866844,2.74
7865974,1.14
7866438,1.11
7866532,1.04
7866428,0.75
7865942,1.79
7866528,0.68
7865820,0.66
7865746,0
3154813,0.43
3154775,0.01
3162679,1.23
3162239,0.03
3161967,0.31
3162219,0.01
3161981,0.33
3154145,0.02
3154819,0.02
3154807,0.77
3154809,0.63
3154063,1.01
3154585,0.98
3154613,1.63
3154161,1.55
3154821,1.46
3160501,0.15
3160503,0.75
3160505,1.96
3160641,1.45
3159665,1.26
3160515,0.03
3162801,0.79
3162723,2.34
5289493,0.98
5290269,0.04
5289469,0.48
5289485,0.31
5290267,0.01
5297653,1.05
5298469,0.96
5297735,1.01
5299981,0.63
5299257,0.72
5297657,0.62
5297649,0.37
5297685,0.68
5290259,2.65
5290251,8.74
5289489,8.47
5290235,6.22
5290247,4.52
5289471,5.47
5290245,4.25
5289465,4
5290243,3.98
5289483,9.5
5290249,3.02
5290253,7.01
5289477,10.03
5289479,3.89
5289473,1.89
5289475,2.74
5289481,2.48
5289467,2.28
5289491,0.37
5289487,0.04
5298501,2.5
5298497,10.65
5298499,12.03
5297667,7.68
5297661,9.15
5298465,5.15
5298471,4.71
5297665,3.85
5297663,1.95
5297659,2.14
5297669,2.4
5297671,2.46
5297709,3.93
5297733,1.28
5298505,1.68
5298503,0
5298507,2.29
5299223,1.54
5297763,1.25
5297655,2.01
5298511,0
5297741,1.13
5299255,0.14
5299271,0.14
5297645,0.38
5297647,0.5
5297651,0.47
5297675,0.31
5297673,0.36
5297687,1.01
5297683,0.48
5297703,0.71
5297699,0.47
5297697,0.68
5298467,0.44
5299993,1.89
5297725,2.19
5297727,0.29
5297731,1.45
5297695,0.02
5299229,0.04
5297681,0.98
5297711,0.88
5298489,8.96
5298477,7.06
5297745,2.99
5299221,0.58
5297749,0.49
5300253,5.53
5298473,7.45
5297679,5.32
5297701,6.35
5298493,9.47
5298483,2.84
5297707,7.28
5297705,4.23
5297677,5.76
5298481,3.28
5298479,2.19
5298491,9.56
5298495,9.76
5298513,0.37
5298509,15.13
5297737,0.71
5299227,0.74
5299991,1.88
5297747,1.39
5298475,0.69
3169590,0.34
3168842,1.03
3171686,0.44
3168872,0.54
3171726,0.46
3168834,0.12
3171758,0.37
3169582,0.48
3169598,0.46
3171678,0.06
3168870,0.17
3169588,0.38
3169058,0.22
3168866,0.49
3168878,0.3
3168880,0.31
3168856,0.37
3168838,1.38
3168836,0.39
3169572,0.12
3169574,0.27
3169580,0.41
3169616,0.26
3171710,0.13
3172514,0.37
3171806,0.76
3171926,0.54
3172484,0.68
3168890,0.34
3171902,18.82
3171900,11.92
3172508,221.84
3171812,19.99
3171778,0.98
3171782,1.01
3171800,45.4
3171790,125.1
3172488,68.25
3172486,50.34
3171770,15.64
3171718,23.14
3171706,20.27
3171696,31.66
3169614,10.82
3169602,62.69
3170312,11.18
3168844,3.56
3169578,2.21
3168846,3.04
3168852,1.76
3168858,3.04
3169584,4.02
3170354,4.52
3168862,3.25
3168868,3.77
3168864,3.73
3168874,2.74
3168886,3.37
3172478,0.82
3171728,0.76
3169568,0.25
3172482,1.76
3172480,2.5
3171784,2.64
3171768,3.09
3169604,1.59
3170358,0.65
3169618,0.32
3169596,0.52
3169066,2.18
3169586,1.98
3168860,0.2
3169576,1.13
3169570,0.52
3169064,0.15
3171682,0.12
3171738,0.27
3172500,0.03
3171742,0.77
3171792,0.02
3171794,0
3171804,14.74
3171828,2.28
3172490,1.58
3171802,1.29
3171810,0.87
3171808,0.01
3172504,0.58
3172502,33.14
3172512,21.51
3172510,16.77
3169620,1.24
3172516,0.82
3170390,3.84
3170764,0.37
3170360,0.97
3170336,0.09
3170338,13.93
3170340,0.12
3170342,14.85
3170344,0.79
1433469,0
1432813,0.09
1432797,0.29
1432735,0.36
1432761,0.02
1635999,0.05
1636071,0.58
1636027,1.97
1635989,0.09
1636013,0.56
1636047,0.55
1636001,0.38
1636521,0.32
1636513,0.32
1654743,0.19
1653179,0.36
1654785,0.95
1652977,0.14
1652979,0.33
1653331,0.04
1653065,0.98
1653085,0.44
1653099,0.46
1653105,0.31
1654657,0.7
1653149,0.82
1653131,0.33
1653145,0.34
1653139,0.84
1653107,0.19
1653185,0.14
1655289,0.29
1655279,0.04
1653053,0.07
3170346,1.75
3170348,3.33
3170350,15.03
3170352,3.47
3170356,4.91
3170362,15.14
3170364,0.52
3170366,27.52
3170368,0.09
3170370,18.62
3170372,1.63
3170374,1.02
3170376,3.78
3170378,0.72
3170382,15.01
3170384,0.23
3170386,3.55
3170388,2.03
1433451,1.7
1433431,2.39
1433435,1.39
1433421,2.35
1433437,1.71
1432753,1.43
1433433,1.53
1432757,0.01
1432855,1.75
1433573,0
1432739,1.54
1432765,1.56
1636535,0
1636543,2.08
1636537,4.89
1636533,5.89
1636045,3.32
1636517,3.24
1636035,4.03
1636511,1.45
1636007,1.74
1636031,3.77
1636083,1.55
1636541,0.95
1636539,0.61
1636029,4.27
1636039,2.36
1635997,0.64
1635995,0.75
1635991,0.51
1636037,0.75
1636529,0.56
1636531,0.94
1636033,0.5
1656239,9.97
1654857,5.07
1654841,5.03
1654837,2.01
1654787,1.6
1655119,4.19
1654655,4.15
1653367,4.26
1654637,3.96
1653465,3.61
1653075,3.57
1653459,0.74
1653353,2.54
1653039,2.56
1653429,2.22
